ID,Is_Lead
DEQAMZGT,0.114199969
AP7JIDES,0.191451645
3NKHVVB8,0.098330709
Z3SPFW62,0.022762637
JT9YCBZB,0.026088272
3QEPUI6S,0.137708208
SJCAFQUR,0.220958903
S7ZVAAJZ,0.262546754
DZRUBF77,0.063231318
CEZTHX9R,0.211335966
6OMHWYLT,0.055687631
HZCSTUVC,0.800563693
DXP5Q2FV,0.828987801
NXKTG976,0.059616432
HWKKYHDQ,0.97081542
LQ6IBVSM,0.056598154
G9R69KOR,0.039596857
HSS42JDH,0.129559204
DACGJ7KK,0.066749705
DSD9GLVI,0.061202887
BRF6XVT5,0.056767823
CVOVHQNU,0.038643605
NBBVCETI,0.214722598
BRXWPVC8,0.796561897
IAUKMQY9,0.059716
YPKZKGN5,0.828143156
TBKFGFJY,0.17159203
ELWEIMRE,0.072998868
NIUM3PNZ,0.188728037
2SZK4ZSS,0.047156133
WVFTQZXQ,0.826458228
IRMQBPSN,0.098253387
JD8TZKYR,0.095801654
HZC49Q5T,0.061138059
BKNR92C2,0.717013323
TLXZQNDH,0.034235147
BMSLAEKB,0.106800142
8CJYNITR,0.035218014
MNHQCCXA,0.047070977
HFTIV2YH,0.080781779
WHFEXXSK,0.066860245
JDNYPOVC,0.108497795
AMWZPASN,0.134587911
HKXB7CSM,0.062660077
MBMRPFUI,0.099991001
RHHAPYJY,0.312981594
JHRMGBEA,0.839136136
EGTSLCAS,0.059021808
SUAZ4BC6,0.076561598
8BEGTFWC,0.033485143
4ZZC9EMH,0.122082855
MYVWQWFG,0.061842969
QFRLRWQN,0.058627072
EDUKMQYA,0.065737571
JVYWZSOK,0.322145367
HF7YIT88,0.190342423
P5RJYKNP,0.061886063
9PGGXUNR,0.05408277
A8GY66SD,0.05699111
AHYFC4EM,0.08160128
66OSE8HO,0.083241187
QXKLKHDK,0.842839599
JEQANPPE,0.065725631
B2MWMNPU,0.063682845
JYEXQUQR,0.402042454
68NXTJVU,0.060714558
DNK9QUDX,0.80445168
8DV3KH3T,0.308831835
N6TFRSJG,0.059569055
GBESYKDX,0.177844799
8FSUFAU5,0.07369176
JXW9NNJA,0.081377979
6HYWTTVQ,0.026780932
FRJYDWYD,0.291497803
ARHAWXC5,0.033449756
NDEBGZ4F,0.820551324
TKTJSCT4,0.059404899
8WBNNWHS,0.028677675
MLR3A5MU,0.071768491
9TAP6UDA,0.028679894
FLNBEZ9W,0.02060682
NCOJQK2U,0.050674453
NF28RRNX,0.697115898
CDJKEFUZ,0.188527969
948ZU7TA,0.118933485
M7H8TD9R,0.773535609
ETEVJKKT,0.421535498
4HNMHDGI,0.025328115
8AXPJ9ZL,0.831327927
RYZEPX6V,0.23141692
XJGQFDMF,0.813965893
J3SBGMYE,0.426266134
M7BDRZHB,0.05012727
DWANSC5B,0.400453573
85NHUUYS,0.313897765
E54DPKOR,0.132737558
WNYEWKHT,0.0546251
VRPUHYSO,0.415689433
CTHERQOV,0.138500357
KUQVETUT,0.057285203
CSXXBYTR,0.114838541
QPFKKGQY,0.068399639
9T2W8N28,0.98689369
2QFHHRIB,0.042052798
GQNKWQGB,0.021950679
KGMIX4NE,0.024729756
HWLIAKUY,0.135729721
FNP8LNYR,0.055653873
3IJZEC9F,0.169392151
BFSY38EC,0.06192013
BMA9MQCM,0.922472501
TF8OT3OB,0.174956492
QKAZL9KF,0.388304913
WMNHKXYU,0.162535793
N8AMCBG5,0.061924651
NXU2RXVT,0.087214518
EBGZYRE5,0.135936084
TUTFFEQR,0.05808596
WCHWTLIJ,0.174825045
ZFA7YMN6,0.046571058
GBIHYRGW,0.029619294
9GABBKJB,0.057897516
2ZYPSJWX,0.207126743
GSERNR5X,0.020717049
V4Q7F5OK,0.172298694
O23AQ8UM,0.223980734
T6QCS4EE,0.522256255
7MRN3CIK,0.051212279
NODC7UXH,0.061334249
7XYGQKUN,0.086386456
EYAGZBTK,0.06507403
YJSTAVOL,0.061819267
AE9JBFTZ,0.023421159
3DYWPQEH,0.693378699
HCKIBAIQ,0.050094369
SACWKYRY,0.839005482
DSWYKQKZ,0.135900055
5YLQWDCF,0.05915035
PF3BRT69,0.076363221
LAKOJJZF,0.079004817
CHSQJZML,0.028725426
WQAVNPH3,0.057760493
JYARTFES,0.054195301
UUR5IEIZ,0.27347661
NRHAO2XW,0.075590618
SK9MAUVS,0.048675185
NG2VWKQG,0.039779118
GCIYC28P,0.032353456
FDWMTGKS,0.498703563
PM5STEYS,0.798115027
SYQFRFL9,0.042140505
YYECRI59,0.146157736
5FWOGR5S,0.071858387
FBNXJFXK,0.389391065
AILZZLJD,0.502455771
AX4QQJDE,0.018840584
ECEKHXED,0.127225192
5Q6PW5FF,0.084278026
KEVDDTUY,0.817092752
FAXAPMF3,0.385475075
8I2UUEQ5,0.43188898
2T69JV2U,0.05651056
ZZCDBZVC,0.27502434
EJBKN8YV,0.097578812
MWD4BJTR,0.220899585
QJFITVGF,0.517791349
7HVZUDJ3,0.81621635
NWQSLJD3,0.295979118
KRWVJFX8,0.306013238
QRQAERTG,0.065734079
SYOYOCU6,0.110800821
TAKXYNJV,0.390078044
NXZQVXSG,0.055232008
MAHLV6BG,0.062365989
AJGSW3DA,0.082499416
ZRUS9KPU,0.864411402
CMMVZHV8,0.076047686
QEGZZOBZ,0.05341876
9NSLTSDT,0.822799945
ARWVLN4D,0.074281582
H8M2NNWD,0.351115978
22DCJVTK,0.044818534
4ORLRC5E,0.131962587
VH9ZYDGD,0.055248901
A3E5FFT9,0.834151089
L5J7BJVA,0.126545736
JK68MTNF,0.110127272
2JM62TCL,0.068457538
ZRVDXQF9,0.064594191
E4QXGU7Y,0.509117532
E7UMPQCD,0.379421973
JXMJBMIH,0.433382457
MCSTW2CQ,0.421147573
OATT8SFR,0.204587358
FXSZE6BQ,0.817071784
7HRNYTJD,0.060506076
TAKJ7GX6,0.81742872
KQ5VPAWX,0.197539914
4QS4KUTD,0.04690382
J4QTJYJX,0.813667583
LAAHFEND,0.354487246
FUULNKQC,0.03923748
JIIQKFPR,0.822266626
HBWK5GBF,0.071570247
WA9GKKGR,0.173497197
CF6FPZU2,0.0528308
DHRCZKVA,0.052627417
DHT3TMM8,0.332863343
CAERLWWQ,0.850840271
VBCFAQ4U,0.245114246
ND6XA33B,0.755656207
MMADBUM7,0.848255396
3ADTYQTK,0.050894326
Z9QKUUWH,0.198564598
TH5FTVSN,0.25626196
GJBTQW8Q,0.217092735
CVPWQDH4,0.04145194
MESHJMXA,0.439120471
EGSSZAAY,0.06255789
J9XNERXZ,0.091860911
LV8VBG7D,0.182989165
KXCQHSH4,0.194772997
MR3SDTMG,0.814259911
NDMS5H6B,0.090882179
PKXB6PGW,0.05662543
22WXVOK8,0.233926183
HAJHNYUM,0.083115619
HALAKYFE,0.186145627
UUDPN4D6,0.032909528
P9BJVT8A,0.082206462
RBIPNZNS,0.031377901
DFJAJGQM,0.213282835
D7EEPDCB,0.055712287
BNK5TIWT,0.067119959
MGRDWOSS,0.065644836
F6VUXGYK,0.112091804
ZRKNZSTV,0.021193783
XW9YYQFU,0.481805557
E9W7UBAL,0.823924124
NSZAMKHM,0.489069688
QUJLBU9E,0.070185429
GFNRT3MP,0.05954289
PKM6V2Z6,0.064793475
TZJUPNZ6,0.437712467
JGAZF6OS,0.816275263
ALPKEBPE,0.833848274
JFWKTZ5J,0.170364621
778QGOED,0.253902501
NG4X4CA4,0.060072869
XOSBE8XY,0.031448761
DYGVKS4O,0.838113689
IQEGUXVR,0.982825363
DHEXONCN,0.33369289
YFRXPXUZ,0.066418448
FNRWSSFT,0.055444679
FLXGYBN8,0.056834662
KBXMFXZG,0.152709633
EZYTXPU7,0.470485401
CDRTB37H,0.027524281
JKGG5KPJ,0.28920821
CGI9IZMX,0.229979751
MVC7TQHX,0.056688112
CDPWWXFH,0.836458945
KTMIDVFO,0.178010374
NGW3IRAS,0.028919849
9H4V5K6Y,0.052544992
P2STUSM8,0.041914816
QWHS9AYE,0.063084459
F4DYTYJF,0.159865797
NZB2VGYJ,0.20985359
PJUNFYJF,0.448337668
XUD9FELG,0.07556797
EUFA8DNK,0.027222474
RYNTKXSM,0.025035256
ASE2JEBU,0.054654878
BVUBEA2M,0.033383863
ALYXI2LB,0.062112246
KRWVSAEW,0.038876176
AO83SCIZ,0.046723139
25XHPAFI,0.073715416
VDDC2AVE,0.489712292
8PNWC8NJ,0.064093576
U5TCHWEC,0.183530477
5Y6FX3GJ,0.461946046
BMBUZWXE,0.055604434
ZHPJNMMC,0.063440193
ATGUG9MD,0.08077773
CIZJUSES,0.125443135
7MZXPVNC,0.327688819
CCSUF6GE,0.344856113
4YFFI4GR,0.258850598
SLFA6V5J,0.058892216
AFMNM7RV,0.150868466
2ESK9ZDO,0.114021876
ZDRQXSHF,0.836341691
FTE8PNTR,0.141814139
Y6HC4XID,0.176718748
E5DO6AU8,0.074185249
XURDAICH,0.206490478
MAJZOEGZ,0.403130651
MUAHVFJN,0.160626528
JN82AE7K,0.182508397
HC9B9A4H,0.033536139
GMJXRD9N,0.055814638
PJZ8ZBEX,0.058821124
C3MHGFHR,0.849218214
JQZVC4TD,0.06000628
DU9Z5PVP,0.05870869
QY2JANQC,0.132590687
5EQARE4U,0.787942183
3IJDNJ83,0.105510913
354ZBS49,0.028401427
HQWAJNYA,0.813689172
M329JBRP,0.02372146
CE8X45SP,0.057028757
JSVSSDNL,0.810804355
FVX3WEQN,0.206650659
QXQMBPOR,0.82357626
K4N9AAAL,0.066007215
KWBRG6WY,0.30455547
5GCLWCEU,0.200470468
WMBBM9EF,0.121294019
MNBMQSNU,0.128041211
JOJ6VGQF,0.053414249
UKCDFRUM,0.058738431
BQZNKZCG,0.345284218
L8DVNCUA,0.824667323
C6KTFEEG,0.054095006
M9WS2UVF,0.31566599
MOCRFDMV,0.047779585
DDYRTDEF,0.033082777
KXWEW8TB,0.425404423
MZERDNTE,0.059094974
8FIWPJMP,0.062957367
KR2WTYYW,0.838788605
NRN7RG8P,0.151861593
3SNWGFSH,0.050499798
NERVKSH4,0.061963403
HSAILRO5,0.055384028
GFM98ZUI,0.829625726
4HG7RXRN,0.796972024
NXSTWMQX,0.052831818
TKNQCRTU,0.439832938
DPW2HKKF,0.061167683
T62YGFHP,0.822902679
N4ITHSAO,0.14543896
2Y68P7VR,0.099054424
NWZNXXPZ,0.203868029
4MQB3JDM,0.143502927
ZKWWNBZC,0.527687204
EGGAVSNT,0.041034372
SRPGGSME,0.155403623
EJD6IJQW,0.0563596
APBNILYK,0.191428104
ZQX7YBFE,0.099530813
L7GXV5SK,0.206040964
I8HHUJBW,0.058928362
Z5NTFWEA,0.393701434
5KZZQTQZ,0.056461546
D8AAMZ7R,0.019843091
SB6DM5WE,0.067678186
6MPAZN3W,0.049512531
AWXXBL7C,0.04628855
O8WCAMBX,0.063384272
ZIM3679D,0.02409192
WKRPMBYH,0.112985297
XTLEXVDU,0.831071079
WIXFKFJ8,0.059190346
AAAZGAXW,0.025886188
KNUQUO7Z,0.361956793
GD5EVFXK,0.061003871
TVUVXTOG,0.020466788
BBYSO5PR,0.063220412
ASGDMNSC,0.062419234
MQVDKMGV,0.818601072
QDCEWUHN,0.384426558
RBVMXIJA,0.02442138
7ZDBEA5F,0.061131234
ISS4P2M8,0.06654446
DZFYHLUG,0.10093326
T9DGMO8C,0.060765532
BYEVTG5K,0.027658124
GWNAY5BI,0.203762105
SHDTSHKT,0.147514954
LQ2JMTJC,0.046397553
UC8ELQBC,0.17543968
8VSRQRXD,0.062388913
EWP9CS9Z,0.341207045
AN3YVEHZ,0.137734424
JM5K32KM,0.317991602
GCBQUNXX,0.127665755
8UU4Y9KE,0.046682824
BOZRQESS,0.291291347
B6WJSOBR,0.083482665
F69CA2IS,0.061214337
KVQWMV5I,1.051437879
7JPDATEX,0.120890735
GP7NNTCN,0.518004096
BXIUPRLO,0.04614571
K8DD9FM3,0.80043149
GECXHWQZ,0.062739447
V8SGJBTD,0.101695612
4WGUQZIQ,0.293460989
BK4WKDOP,0.259438521
CMMM6JV2,0.837221837
RGZFI6KA,0.060647351
33NBVRGK,0.044433264
DSWJNJIP,0.054599217
5BARAM86,0.818454742
L3J4OO8R,0.814652956
JQF45OZH,0.066095749
MSSRIG6K,0.247802576
BZTOSECB,0.063096084
F5G8OA95,0.052799664
5BRQI7YQ,0.101760788
5RHGKKSY,0.060774709
EH8MFPYM,0.081112026
62MRTPBF,0.083995339
RBUDJCFI,0.394560724
8F8ECVKJ,0.819178665
BBHWVURR,0.81393441
6WYXORMB,0.417749858
CDBTWEBR,0.831984437
4W9YW6YH,0.056540221
FXARDDVR,0.164665276
KAYTSQRA,0.055592926
DUUFHKXG,0.04606539
BZANZ3DU,0.061441405
BKHBEVWH,0.045643015
PAKTTWZ7,0.080809012
CJJXGFF2,0.101365104
HSZUNDGA,0.091893075
PTQ34SUX,0.235855684
4DCNSDT9,0.069939421
ADTGMHXN,0.061126067
THFIAA96,0.165233448
ZSF5DNYB,0.06840165
MWWCC2VL,0.481427085
4U2INERT,0.009667803
A3NAYJNA,0.833997726
6OZ8TD4J,0.05877047
K4TOIAI9,0.393789703
DZNBCZYU,0.061112905
8BW2LYL3,0.050762267
26RMLRCD,0.066813795
JH6TDTZL,0.233149695
4KCI3GXY,0.04727027
AYKCQRNV,0.850214589
MHONY7MW,0.060742323
XGBDU9RW,0.500750637
DCJMWQ4V,0.058311479
NUZHXKC5,0.044990003
EOWJWWVM,0.050878388
QG37K4ZJ,0.263737112
BNB4OMPJ,0.108078241
57TN2HEL,0.812494946
N5AS3OBU,0.033538334
X2ZNRJ5M,0.063025714
KRA4YRA5,0.060312323
MP4HMAFM,0.204934487
KV7BXDT4,0.063138367
MRKOEBDY,0.031879178
RYTER5DK,0.813656759
SZLWQMBC,0.166389209
SKZB3J3M,0.018889302
HXF87BBP,0.266115129
32F4TVXM,0.094638629
QETAQ7D9,0.06635111
IQQ8VWUJ,0.058547039
E5VBW4NF,0.832008767
ECG7TKHX,0.200918502
ZYWHZQVV,0.297645813
XRBGFGZD,0.197375295
8Y9URYPA,0.058911794
QBSWJKD5,0.11135039
QRTHFTHP,0.845990503
IWFOH7TS,0.333238727
KWVBHUHC,0.40304777
NPYQFTF3,0.81970073
RRR5E7P9,0.047957381
WANUTNXW,0.058319923
XXJZF9NX,0.062574834
CWB928F3,0.087339796
L4LYSWCV,0.13494795
GJJ6KEPB,0.073949365
EXXU98K3,0.058033738
GQNDA8AM,0.504387605
H8GPHUQ8,0.096153452
HW2ASXWM,0.240677077
LXQESDVQ,0.080369997
CABZIJPD,-0.016989967
IVKRZVAX,0.354695565
ZEAFRQRB,0.157424614
EJSPLHNF,0.975757897
EIAYJHFT,0.057173961
MN89DN9E,0.05653515
83UMAQRX,0.779333448
SIBJEVGF,0.12436206
YXMDRU9G,0.042261031
36M9S7SM,0.060521188
NOPPVA6Y,0.063427953
94PXLXDP,0.8353719
EAXVQ2CY,0.059472397
DKAG4G5X,0.054939827
YPITEMKD,0.162427449
IUSIGTJC,0.078661817
TKTG4SBP,0.024681909
JVPM875H,0.060693748
MZUHXCFQ,0.247736412
PURCFHRL,0.041316465
AIP2MRWB,0.091310576
EJE99AOG,0.054773791
EHVKGRFS,0.847759962
9LA4UP5Q,0.107618697
EAQXXEJS,0.06374075
4YEKDB3S,0.176155245
TCY2HSCC,0.133868632
HVWEAUEU,0.056552269
TJTB9KT5,0.87005434
YUHXJXN5,0.100236866
M3XGDMTC,0.519412255
KKUZTTKJ,0.823646688
TMDHZHDV,0.054883639
HVV7QVOC,0.05859813
6JKMZCEN,0.836628222
XKTMOWGE,0.202021563
EEMXG894,0.831724572
RWCVBRZI,0.08743761
3MQHBXSR,0.213012311
4HUYPDGH,0.479590386
BRD3TR7P,0.825714135
FPOIYEY4,0.05796762
RWXCHXNY,0.039322782
CI3ESND8,0.299167055
LN8G3COJ,0.855559433
6PMB9QTJ,0.095939444
77Y6CNVR,0.483469659
ET9OSQJP,0.062814553
4FYUJB5F,0.539329171
HFVBGGIW,0.107932208
GRN683YU,0.059190796
Y4WBYTYP,0.07971887
G3HKPWJB,0.030506876
8VBFCH2M,0.090701063
8BG4AETA,0.81206001
J2EQWXSR,0.113100785
FPPBXTNB,0.025016372
6ZJDZENP,0.175701609
GXWRSWPG,0.06130255
IBJ4U5PE,0.034072796
CDUZVTGV,0.12344114
KEPDYF9X,0.103768066
9N92J5KC,0.819465458
H9T9XZRX,0.062361567
MNKGE8F3,0.382726008
GQMM33SO,0.09139372
A3RCGNWB,0.05393686
YW93TYEX,0.04631408
A3XSTFKD,0.024725142
XIYITSGA,0.071726464
KJZF2VDP,0.049016492
MGPU6AD9,0.441533178
EUU3QSLS,0.052303822
TGWO8ILR,0.063130355
GQYEYHZX,0.018612869
NW7FMY3J,0.227724898
CJTRTB2U,0.362233394
6JSP4XDE,0.119479889
BEQCDRGJ,0.060841589
RK96LRJK,0.029446092
EPUTTXLN,0.466649818
Z2EY7CAR,0.197074491
HGFWVHBT,0.223356405
EED685US,0.067297967
TTAVEKCC,0.055149716
9B5WMXHR,0.309545815
GRRXXDJT,0.817801595
5VS2QCHR,0.070919989
ZXX4W4HN,0.497071916
EGERSUST,0.05745727
QGCUQFNX,0.117936569
HTFQWBPM,0.048083547
NHU8398V,0.027237161
M6BRXQPG,0.056752872
AIV4KNQQ,0.055957536
CVVEWMZA,0.05997455
WHB9JIVY,0.056067248
F7Y3CD8Y,0.042658532
CNDPTECV,0.817965448
UIWIYCAU,0.022582898
STDFBJTH,0.067949043
JAY77BNF,0.021255405
CDENYHLS,0.096982557
CGZMYRBC,0.043352748
8NN4GGCQ,0.48361932
7FKA4XXY,0.057810922
VRF4UJJ5,0.830908525
5ZSFSF66,0.096041898
HEJWT2MG,0.440934259
S66NFSBK,0.049036948
UXMOQXRZ,0.829790425
F7CVMRGH,0.060486703
QUC6RRNM,0.05476276
AGSTDP4S,0.167412403
6HSOCJUH,0.223299947
9FARPIA9,0.062451422
7GM8DXSS,0.817768514
65JEDEPT,0.057371072
DKH9QA5Q,0.045080507
7WM4KGG6,0.804330635
KNLZBLQG,0.829053378
7WBUKHDY,0.056839247
OYZG5CYJ,0.480474812
9AJYKCJB,0.940879953
ATFQ5SRG,0.323541063
8BNJJXYK,0.059883901
FYY7CNAJ,0.535863048
RFBLP5XX,0.113621816
DZWCUVH3,0.107573542
AMA2FCT5,0.062804212
GYYVVJSG,0.054705487
ZBF54YZE,0.150412235
KJMNW6MP,0.059232283
GDYVEWUG,0.852922904
8R4HDQJS,0.796841741
ZKJGIRZH,0.388807315
JKM2PEOH,0.052780982
NOWLN6YE,0.04903744
PNTPDJ5P,0.064920732
MBKQPBAP,0.355285752
82V3QHNA,0.118776777
HE6YUBGV,0.150557554
9AS7HTEL,0.263633466
9QWKSSPQ,0.045241909
WAB62QBO,0.188463953
3VCEB34J,0.05260842
6UPP9VAW,0.057870576
BT9SXSTH,0.829372776
GFPAO2FL,0.099707547
M4N8ZCJO,0.179716599
2KDW4CCZ,0.857325256
JMBBQQR2,0.056402282
NQ6DUZQ9,0.065280589
THHPJLE8,0.467661977
DCZ5XBSR,0.037939455
72MKPATC,0.252251452
ZGMIDWE2,0.051156086
BTA2BMD5,0.051898584
4JJMNE9K,0.059482953
CTUXJGBS,0.826547968
DMSUS33K,0.061546297
YMM8D52Z,0.062333071
A5MXUXQQ,0.099987693
HU2WDDKZ,0.020612741
KC9DRBTI,0.047819291
5RGZQGJQ,0.289273661
ANMZKFDU,0.386680281
OKNUB8UQ,0.057401438
HXGT62GA,0.020581405
5QLXP6XV,0.097604232
SRJ2GMBN,0.239856195
DJWQATEE,0.069071986
C8CFUEG4,0.057248199
UJQILZ9M,0.064112131
GCBBSOTU,0.355705279
VCTCKCU8,0.058602662
RVHD4FSI,0.237663946
9YKRYWX7,0.093864283
2KKGU7XA,0.095926909
KFQRYWTB,0.424088651
DTQHPKT4,0.062159337
DVNJEJ5E,0.053363085
DM7QXMZV,0.053552958
2IY7KTDY,0.528017503
BTW9FXWU,0.227681518
CG9ZPQNC,0.075681084
3QEEYLFY,0.573376358
RJFKNB4R,0.063060132
EMVOO2KX,0.058731677
CMDADQ2X,0.066008009
ENNBPVNK,0.345997256
L4DZ59CJ,0.153870603
6MKBFEJO,0.117150478
VWOF9AND,0.157706976
FNBBCDMS,0.056058826
EPTQJQ7W,0.141955024
9ARJO6FF,0.060871997
CGUZF4TC,0.128383334
HZOX7DEU,0.057603414
VP3NTRVD,0.085727258
DYXV2Z7Y,0.178189522
AFWC4QY6,0.050360624
QKOEX3MF,0.066545038
NZVTF43J,0.126758976
IULYPHNT,0.059910965
63OY568G,0.041207872
9FCUFAEV,0.247694284
A72UJQZW,0.143037461
MY5EBGXU,0.851438892
O8JWXTYS,0.05330513
PEUSGR65,0.056608962
2TF5HY5U,0.029494396
V46MVPEG,0.074994463
CFKSYTBM,0.271607625
HJDAM9RC,0.062909371
IGBRAQNG,0.05876434
PXS8XQNJ,0.050560106
XCDHTX8X,0.05543365
PFMM2REW,0.288151956
EZTWCFSU,0.054016425
FM7TUSPS,0.155543599
AZDXPCUH,0.095192462
JGJI68GH,0.171513629
ZPQXRWZW,0.085639828
DHWP8XMQ,0.068205935
NFHMOBKS,0.516884196
XRXWOGT8,0.309488147
S5CHFQDE,0.121053983
73VACAHX,0.827986562
PG6SDNYT,0.052383636
JYTRL9AF,0.092133997
6D6UTU5J,0.815577602
84Z5KFXF,0.040044396
2R3DWVQB,0.062442695
HBFUE6M2,0.034444065
UJYBM2QD,0.901917851
CQD8MT68,0.196966651
R4TTDPWU,0.065928362
NEGCPEHN,0.124498692
9VGYHFN8,0.095646243
J3T9WUPM,0.101665045
JDUBJTAP,0.251596859
JHZ2E3JH,0.292808145
4TWYHHVU,0.046168533
DNTXVZGP,0.05208268
K9IZKZIC,0.419638008
9BYXPXQL,0.053843608
UND4NZOA,0.864270222
Q9KVM7BH,0.062013599
9XDYI7KZ,0.064865671
DWVCMNGB,0.066024889
3BEMXYPR,0.849431157
3YZAZWFY,0.292336982
X8S6CCZT,0.061941306
H3SHKCYV,0.277290407
9VEGCUU3,0.050458796
ENNJP9JN,0.104222092
5MIH2GA3,0.240760553
7JSCM5CD,0.057652321
N2Q84PB5,0.449392003
LGQGDFAX,0.060022527
4DOQDMFB,0.422960055
FRLOIEWM,0.233417428
BWFQXG5O,0.053858085
6GNKCSYD,0.387638372
BOVOECDX,0.427678525
HMC3UAIA,0.279470092
7KPDJSE3,0.062854061
UIVZW2GK,0.061593267
FRSOP7YN,0.900346601
QSUJHFCK,0.139783236
GDZMBONI,0.167591104
UKIY4U4E,0.85494777
PFTJKRVU,0.246847215
QOPEWXIG,0.111986026
2EFXJSMP,0.214062032
O3XLHES9,0.849715209
XBMYRDHJ,0.274081308
VFMJDU86,0.824624276
6T7CR72X,0.324146169
E2EWA4XI,0.078650975
CWKIPSIS,0.022680397
UXUXL8ZX,0.246004668
WUDHWDK5,0.10858777
5RF4ZGNK,0.379635912
L9ZZFS9X,0.210502872
KDH8ET6L,0.057398327
2UYIJUO4,0.04996233
UX8LQVVW,0.198119196
7RHLQHKL,0.82794863
EUQLMNWB,0.063638946
BEHE26GK,0.262715828
FKROHTED,0.058512476
H4G5862C,0.501545358
JT95ZQRY,0.829725039
CVKWMA3N,0.113928257
KCSGRR5R,0.04796638
QK8WWPAW,0.066533126
N58QR4FJ,0.09123655
6FQA9Q2R,0.060626867
R3KZN7YO,0.426586545
Z6VDET7Z,0.060792559
BZ5Z94YC,0.067402381
EJCR9HTO,0.844288921
TGUMS4VX,0.053795572
O8BNZRBH,0.833434296
6SB5UH5J,0.026474686
DFZO87QZ,0.211748317
3UCOCMRT,0.078445798
HQ77SKTQ,0.069027491
KVEFOTJZ,0.35193221
NHQ8OFDS,0.34127298
GMJHUH87,0.056441975
8MMXUFRR,0.769748127
NCXS3FXS,0.657760894
B6JCSVH5,0.056162988
MXHLVW8J,0.839483392
5ATN2YFU,0.058183737
QTLDDUVT,0.396761197
NCBA2E3S,0.492278337
K4I4PFCX,0.190107271
C7B9A2OU,0.191103756
9NXXUSQR,0.066861354
WKZMZPLG,0.823245823
BWMEY8KS,0.067150858
NJPT7XYR,0.073686344
NVOQNARB,0.427151656
XZPXCPBY,0.03783513
I3XWZQAL,0.098843931
EYXUKJBZ,0.290363401
F3KQPJFK,0.112509893
HGUZPTTB,0.576373398
46FAQ5H9,0.060492471
LHGJMWXX,0.245377302
V3APWYQK,0.049347622
EOSNTL2E,0.054991618
6NZAPQDX,0.023686098
C6VPYKF5,0.094781806
YHSHZRNH,0.819703221
IXLJEGSB,0.111362055
SXVAWYGE,0.965355551
7KJRZXTG,0.066014729
7U5PWZRB,0.179374352
FSKSJUS8,0.058578256
FADCUPME,0.577550578
AS6BPFOY,0.059982483
QYPF8CW6,0.067491052
AJ6VTEVU,0.474671018
MLVRUXKE,0.150083193
9EUQCKPR,0.029167025
5YDWAIQS,0.370769787
DVKZ7UDA,0.084628181
B9GYEGA8,0.06423438
NUECL3ZG,0.029732163
ABVDJWJM,0.32762692
UXED8KKS,0.053100106
GUVAHRGZ,0.430633527
NTPMDKP9,0.157719049
7UZSENJB,0.062849389
B9TPDHVV,0.055678445
HV9PD3N8,0.052888661
YGKFXFUK,0.481347001
JUZ3P3ZR,0.114603284
B2XUW2QP,0.862005448
BUERGPWN,0.060729948
7UP2BTRM,0.05015856
6SF84DDZ,0.19599264
I6TPESY7,0.852399492
PUWYTXUZ,0.068291956
YCKWYCCG,0.052295916
G7W52ZXK,0.145636532
MZ7MEESW,0.02380448
5ZKTSVXV,0.058684406
2HJHECQP,0.149329215
D46DQAVD,0.045612693
N67VOB8M,0.026866259
XSRM2ETZ,0.20762246
MHNZOSYG,0.821067512
GTXQCHDQ,0.246629462
EKVSBUCV,0.018736629
NG2BBJZN,0.024971206
ZFVNCAFG,0.229109272
3T36AF9P,0.142755529
JNPNYZ5R,0.033429021
EDNL6OSD,0.286890531
AGYWVKUX,0.059967439
DGMOYTYF,0.854453933
TWURJLDO,0.048242214
JVNXZRA8,0.069618802
FZXM28OX,0.840186632
E2NT6KYC,0.051630209
YZRQYTZ8,0.061177866
WHOFA7MG,0.370117551
VT4E6STZ,0.097286832
WGFXU6AO,0.054753985
CUMYGVST,0.149121395
Q3CA3JWX,0.823765302
XRQNPRY8,0.093267505
A6QPNJWX,0.512687045
IMTNEVAA,0.250161272
TNSV4DH8,0.057716949
MZW4ROUH,0.517575938
D9S8RCXT,0.052732147
CMRPWQGJ,0.805787456
FQUCSTCF,0.057249878
GXKA4UBZ,0.829620111
QVQDF3HK,0.058844693
NV8BFHZB,0.798424327
PDLCCHPT,0.94812274
JCCCLIYC,0.049057189
IXAEFTWQ,0.828910375
NZBFS5PN,0.218006346
UFET5CWE,0.114617272
TI8VYKRB,0.075983848
NU8RA5WO,0.021205619
LF6IOQGS,0.026615374
5MAKDWPN,0.129568309
VCQECUNU,0.036384705
YXN5BNTV,0.1667126
FDVXR2S7,0.846216798
GWSMAIPM,0.146716669
ANWWYQYP,0.059741853
9HOVLBSE,0.411084414
P9G3G6DW,0.168567312
7AAVKDHA,0.83783896
6D3EACNO,0.044230616
AAPZKVUD,0.055212881
CUYEQKGB,0.405554944
PA4QVN52,0.054427321
KRSN95JQ,0.065353429
FRQ3N7VN,0.057405815
N5MTOXFQ,0.108423455
RPSUCHNB,0.382173645
J5WI6AK3,0.17694234
D9BKBTR7,0.099352665
BO27KUCD,0.237147462
SURVUJCJ,0.820512664
A2CPDIZE,0.60886451
ANHV8ZS3,0.12312205
BIVWQAYO,0.03211534
VFRPERSA,0.032317184
4EKU4JK4,0.318565381
GKGM3D5U,0.067114402
4VMKVU8Q,0.041423018
